Vertragsnummer,Vertragsbeginn,Vertragsende,Vertragsstatus
4034,2022-10-31,2023-10-31,gekündigt
4035,2022-11-01,,aktiv
4036,2022-11-02,2023-11-02,abgelaufen
4037,2022-11-03,2023-11-03,gekündigt
4038,2022-11-04,,aktiv
4039,2022-11-05,2023-11-05,abgelaufen
4040,2022-11-06,2023-11-06,gekündigt
4041,2022-11-07,,aktiv
4042,2022-11-08,2023-11-08,abgelaufen
4043,2022-11-09,2023-11-09,gekündigt
4044,2022-11-10,,aktiv
4045,2022-11-11,2023-11-11,abgelaufen
4046,2022-11-12,2023-11-12,gekündigt
4047,2022-11-13,,aktiv
4048,2022-11-14,2023-11-14,abgelaufen
4049,2022-11-15,2023-11-15,gekündigt
4050,2022-11-16,,aktiv
4051,2022-11-17,2023-11-17,abgelaufen
4052,2022-11-18,2023-11-18,gekündigt
4053,2022-11-19,,aktiv
4054,2022-11-20,2023-11-20,abgelaufen
4055,2022-11-21,2023-11-21,gekündigt
4056,2022-11-22,,aktiv
4057,2022-11-23,2023-11-23,abgelaufen
4058,2022-11-24,2023-11-24,gekündigt
4059,2022-11-25,,aktiv
4060,2022-11-26,2023-11-26,abgelaufen
4061,2022-11-27,2023-11-27,gekündigt
4062,2022-11-28,,aktiv
4063,2022-11-29,2023-11-29,abgelaufen
4064,2022-11-30,2023-11-30,gekündigt
4065,2022-12-01,,aktiv
4066,2022-12-02,2023-12-02,abgelaufen
4067,2022-12-03,2023-12-03,gekündigt
4068,2022-12-04,,aktiv
4069,2022-12-05,2023-12-05,abgelaufen
4070,2022-12-06,2023-12-06,gekündigt
4071,2022-12-07,,aktiv
4072,2022-12-08,2023-12-08,abgelaufen
4073,2022-12-09,2023-12-09,gekündigt
4074,2022-12-10,,aktiv
4075,2022-12-11,2023-12-11,abgelaufen
4076,2022-12-12,2023-12-12,gekündigt
4077,2022-12-13,,aktiv
4078,2022-12-14,2023-12-14,abgelaufen
4079,2022-12-15,2023-12-15,gekündigt
4080,2022-12-16,,aktiv
4081,2022-12-17,2023-12-17,abgelaufen
4082,2022-12-18,2023-12-18,gekündigt
4083,2022-12-19,,aktiv
4084,2022-12-20,2023-12-20,abgelaufen
4085,2022-12-21,2023-12-21,gekündigt
4086,2022-12-22,,aktiv
4087,2022-12-23,2023-12-23,abgelaufen
4088,2022-12-24,2023-12-24,gekündigt
4089,2022-12-25,,aktiv
4090,2022-12-26,2023-12-26,abgelaufen
4091,2022-12-27,2023-12-27,gekündigt
4092,2022-12-28,,aktiv
4093,2022-12-29,2023-12-29,abgelaufen
4094,2022-12-30,2023-12-30,gekündigt
4095,2022-12-31,,aktiv
4096,2023-01-01,2024-01-01,abgelaufen
4097,2023-01-02,2024-01-02,gekündigt
4098,2023-01-03,,aktiv
4099,2023-01-04,2024-01-04,abgelaufen
4100,2023-01-05,2024-01-05,gekündigt
4101,2023-01-06,,aktiv
4102,2023-01-07,2024-01-07,abgelaufen
4103,2023-01-08,2024-01-08,gekündigt
4104,2023-01-09,,aktiv
4105,2023-01-10,2024-01-10,abgelaufen
4106,2023-01-11,2024-01-11,gekündigt
4107,2023-01-12,,aktiv
4108,2023-01-13,2024-01-13,abgelaufen
4109,2023-01-14,2024-01-14,gekündigt
4110,2023-01-15,,aktiv
4111,2023-01-16,2024-01-16,abgelaufen
4112,2023-01-17,2024-01-17,gekündigt
4113,2023-01-18,,aktiv
4114,2023-01-19,2024-01-19,abgelaufen
4115,2023-01-20,2024-01-20,gekündigt
4116,2023-01-21,,aktiv
4117,2023-01-22,2024-01-22,abgelaufen
4118,2023-01-23,2024-01-23,gekündigt
4119,2023-01-24,,aktiv
4120,2023-01-25,2024-01-25,abgelaufen
4121,2023-01-26,2024-01-26,gekündigt
4122,2023-01-27,,aktiv
4123,2023-01-28,2024-01-28,abgelaufen
4124,2023-01-29,2024-01-29,gekündigt
4125,2023-01-30,,aktiv
4126,2023-01-31,2024-01-31,abgelaufen
4127,2023-02-01,2024-02-01,gekündigt
4128,2023-02-02,,aktiv
4129,2023-02-03,2024-02-03,abgelaufen
4130,2023-02-04,2024-02-04,gekündigt
4131,2023-02-05,,aktiv
4132,2023-02-06,2024-02-06,abgelaufen
4133,2023-02-07,2024-02-07,gekündigt
4134,2023-02-08,,aktiv
4135,2023-02-09,2024-02-09,abgelaufen
4136,2023-02-10,2024-02-10,gekündigt
4137,2023-02-11,,aktiv
4138,2023-02-12,2024-02-12,abgelaufen
4139,2023-02-13,2024-02-13,gekündigt
4140,2023-02-14,,aktiv
4141,2023-02-15,2024-02-15,abgelaufen
4142,2023-02-16,2024-02-16,gekündigt
4143,2023-02-17,,aktiv
4144,2023-02-18,2024-02-18,abgelaufen
4145,2023-02-19,2024-02-19,gekündigt
4146,2023-02-20,,aktiv
4147,2023-02-21,2024-02-21,abgelaufen
4148,2023-02-22,2024-02-22,gekündigt
4149,2023-02-23,,aktiv
4150,2023-02-24,2024-02-24,abgelaufen
4151,2023-02-25,2024-02-25,gekündigt
4152,2023-02-26,,aktiv
4153,2023-02-27,2024-02-27,abgelaufen
4154,2023-02-28,2024-02-28,gekündigt
4155,2023-03-01,,aktiv
4156,2023-03-02,2024-03-01,abgelaufen
4157,2023-03-03,2024-03-02,gekündigt
4158,2023-03-04,,aktiv
4159,2023-03-05,2024-03-04,abgelaufen
4160,2023-03-06,2024-03-05,gekündigt
4161,2023-03-07,,aktiv
4162,2023-03-08,2024-03-07,abgelaufen
4163,2023-03-09,2024-03-08,gekündigt
4164,2023-03-10,,aktiv
4165,2023-03-11,2024-03-10,abgelaufen
4166,2023-03-12,2024-03-11,gekündigt
4167,2023-03-13,,aktiv
4168,2023-03-14,2024-03-13,abgelaufen
4169,2023-03-15,2024-03-14,gekündigt
4170,2023-03-16,,aktiv
4171,2023-03-17,2024-03-16,abgelaufen
4172,2023-03-18,2024-03-17,gekündigt
4173,2023-03-19,,aktiv
4174,2023-03-20,2024-03-19,abgelaufen
4175,2023-03-21,2024-03-20,gekündigt
4176,2023-03-22,,aktiv
4177,2023-03-23,2024-03-22,abgelaufen
4178,2023-03-24,2024-03-23,gekündigt
4179,2023-03-25,,aktiv
4180,2023-03-26,2024-03-25,abgelaufen
4181,2023-03-27,2024-03-26,gekündigt
4182,2023-03-28,,aktiv
4183,2023-03-29,2024-03-28,abgelaufen
4184,2023-03-30,2024-03-29,gekündigt
4185,2023-03-31,,aktiv
4186,2023-04-01,2024-03-31,abgelaufen
4187,2023-04-02,2024-04-01,gekündigt
4188,2023-04-03,,aktiv
4189,2023-04-04,2024-04-03,abgelaufen
4190,2023-04-05,2024-04-04,gekündigt
4191,2023-04-06,,aktiv
4192,2023-04-07,2024-04-06,abgelaufen
4193,2023-04-08,2024-04-07,gekündigt
4194,2023-04-09,,aktiv
4195,2023-04-10,2024-04-09,abgelaufen
4196,2023-04-11,2024-04-10,gekündigt
4197,2023-04-12,,aktiv
4198,2023-04-13,2024-04-12,abgelaufen
4199,2023-04-14,2024-04-13,gekündigt
4200,2023-04-15,,aktiv
4201,2023-04-16,2024-04-15,abgelaufen
4202,2023-04-17,2024-04-16,gekündigt
4203,2023-04-18,,aktiv
4204,2023-04-19,2024-04-18,abgelaufen
4205,2023-04-20,2024-04-19,gekündigt
4206,2023-04-21,,aktiv
4207,2023-04-22,2024-04-21,abgelaufen
4208,2023-04-23,2024-04-22,gekündigt
4209,2023-04-24,,aktiv
4210,2023-04-25,2024-04-24,abgelaufen
4211,2023-04-26,2024-04-25,gekündigt
4212,2023-04-27,,aktiv
4213,2023-04-28,2024-04-27,abgelaufen
4214,2023-04-29,2024-04-28,gekündigt
4215,2023-04-30,,aktiv
4216,2023-05-01,2024-04-30,abgelaufen
4217,2023-05-02,2024-05-01,gekündigt
4218,2023-05-03,,aktiv
4219,2023-05-04,2024-05-03,abgelaufen
4220,2023-05-05,2024-05-04,gekündigt
4221,2023-05-06,,aktiv
4222,2023-05-07,2024-05-06,abgelaufen
4223,2023-05-08,2024-05-07,gekündigt
4224,2023-05-09,,aktiv
4225,2023-05-10,2024-05-09,abgelaufen
4226,2023-05-11,2024-05-10,gekündigt
4227,2023-05-12,,aktiv
4228,2023-05-13,2024-05-12,abgelaufen
4229,2023-05-14,2024-05-13,gekündigt
4230,2023-05-15,,aktiv
4231,2023-05-16,2024-05-15,abgelaufen
4232,2023-05-17,2024-05-16,gekündigt
4233,2023-05-18,,aktiv
4234,2023-05-19,2024-05-18,abgelaufen
4235,2023-05-20,2024-05-19,gekündigt
4236,2023-05-21,,aktiv
4237,2023-05-22,2024-05-21,abgelaufen
4238,2023-05-23,2024-05-22,gekündigt
4239,2023-05-24,,aktiv
4240,2023-05-25,2024-05-24,abgelaufen
4241,2023-05-26,2024-05-25,gekündigt
4242,2023-05-27,,aktiv
4243,2023-05-28,2024-05-27,abgelaufen
4244,2023-05-29,2024-05-28,gekündigt
4245,2023-05-30,,aktiv
4246,2023-05-31,2024-05-30,abgelaufen
4247,2023-06-01,2024-05-31,gekündigt
4248,2023-06-02,,aktiv
4249,2023-06-03,2024-06-02,abgelaufen
4250,2023-06-04,2024-06-03,gekündigt
4251,2023-06-05,,aktiv
4252,2023-06-06,2024-06-05,abgelaufen
4253,2023-06-07,2024-06-06,gekündigt
4254,2023-06-08,,aktiv
4255,2023-06-09,2024-06-08,abgelaufen
4256,2023-06-10,2024-06-09,gekündigt
4257,2023-06-11,,aktiv
4258,2023-06-12,2024-06-11,abgelaufen
4259,2023-06-13,2024-06-12,gekündigt
4260,2023-06-14,,aktiv
4261,2023-06-15,2024-06-14,abgelaufen
4262,2023-06-16,2024-06-15,gekündigt
4263,2023-06-17,,aktiv
4264,2023-06-18,2024-06-17,abgelaufen
4265,2023-06-19,2024-06-18,gekündigt
4266,2023-06-20,,aktiv
4267,2023-06-21,2024-06-20,abgelaufen
4268,2023-06-22,2024-06-21,gekündigt
4269,2023-06-23,,aktiv
4270,2023-06-24,2024-06-23,abgelaufen
4271,2023-06-25,2024-06-24,gekündigt
4272,2023-06-26,,aktiv
4273,2023-06-27,2024-06-26,abgelaufen
4274,2023-06-28,2024-06-27,gekündigt
4275,2023-06-29,,aktiv
4276,2023-06-30,2024-06-29,abgelaufen
4277,2023-07-01,2024-06-30,gekündigt
4278,2023-07-02,,aktiv
4279,2023-07-03,2024-07-02,abgelaufen
4280,2023-07-04,2024-07-03,gekündigt
4281,2023-07-05,,aktiv
4282,2023-07-06,2024-07-05,abgelaufen
4283,2023-07-07,2024-07-06,gekündigt
4284,2023-07-08,,aktiv
4285,2023-07-09,2024-07-08,abgelaufen
4286,2023-07-10,2024-07-09,gekündigt
4287,2023-07-11,,aktiv
4288,2023-07-12,2024-07-11,abgelaufen
4289,2023-07-13,2024-07-12,gekündigt
4290,2023-07-14,,aktiv
4291,2023-07-15,2024-07-14,abgelaufen
4292,2023-07-16,2024-07-15,gekündigt
4293,2023-07-17,,aktiv
4294,2023-07-18,2024-07-17,abgelaufen
4295,2023-07-19,2024-07-18,gekündigt
4296,2023-07-20,,aktiv
4297,2023-07-21,2024-07-20,abgelaufen
4298,2023-07-22,2024-07-21,gekündigt
4299,2023-07-23,,aktiv
4300,2023-07-24,2024-07-23,abgelaufen
4301,2023-07-25,2024-07-24,gekündigt
4302,2023-07-26,,aktiv
4303,2023-07-27,2024-07-26,abgelaufen
4304,2023-07-28,2024-07-27,gekündigt
4305,2023-07-29,,aktiv
4306,2023-07-30,2024-07-29,abgelaufen
4307,2023-07-31,2024-07-30,gekündigt
4308,2023-08-01,,aktiv
4309,2023-08-02,2024-08-01,abgelaufen
4310,2023-08-03,2024-08-02,gekündigt
4311,2023-08-04,,aktiv
4312,2023-08-05,2024-08-04,abgelaufen
4313,2023-08-06,2024-08-05,gekündigt
4314,2023-08-07,,aktiv
4315,2023-08-08,2024-08-07,abgelaufen
4316,2023-08-09,2024-08-08,gekündigt
4317,2023-08-10,,aktiv
4318,2023-08-11,2024-08-10,abgelaufen
4319,2023-08-12,2024-08-11,gekündigt
4320,2023-08-13,,aktiv
4321,2023-08-14,2024-08-13,abgelaufen
4322,2023-08-15,2024-08-14,gekündigt
4323,2023-08-16,,aktiv
4324,2023-08-17,2024-08-16,abgelaufen
4325,2023-08-18,2024-08-17,gekündigt
4326,2023-08-19,,aktiv
4327,2023-08-20,2024-08-19,abgelaufen
4328,2023-08-21,2024-08-20,gekündigt
4329,2023-08-22,,aktiv
4330,2023-08-23,2024-08-22,abgelaufen
4331,2023-08-24,2024-08-23,gekündigt
4332,2023-08-25,,aktiv
4333,2023-08-26,2024-08-25,abgelaufen
4334,2023-08-27,2024-08-26,gekündigt
4335,2023-08-28,,aktiv
4336,2023-08-29,2024-08-28,abgelaufen
4337,2023-08-30,2024-08-29,gekündigt
4338,2023-08-31,,aktiv
4339,2023-09-01,2024-08-31,abgelaufen
4340,2023-09-02,2024-09-01,gekündigt
4341,2023-09-03,,aktiv
4342,2023-09-04,2024-09-03,abgelaufen
4343,2023-09-05,2024-09-04,gekündigt
4344,2023-09-06,,aktiv
4345,2023-09-07,2024-09-06,abgelaufen
4346,2023-09-08,2024-09-07,gekündigt
4347,2023-09-09,,aktiv
4348,2023-09-10,2024-09-09,abgelaufen
4349,2023-09-11,2024-09-10,gekündigt
4350,2023-09-12,,aktiv
4351,2023-09-13,2024-09-12,abgelaufen
4352,2023-09-14,2024-09-13,gekündigt
4353,2023-09-15,,aktiv
4354,2023-09-16,2024-09-15,abgelaufen
4355,2023-09-17,2024-09-16,gekündigt
4356,2023-09-18,,aktiv
4357,2023-09-19,2024-09-18,abgelaufen
4358,2023-09-20,2024-09-19,gekündigt
4359,2023-09-21,,aktiv
4360,2023-09-22,2024-09-21,abgelaufen
4361,2023-09-23,2024-09-22,gekündigt
4362,2023-09-24,,aktiv
4363,2023-09-25,2024-09-24,abgelaufen
4364,2023-09-26,2024-09-25,gekündigt
4365,2023-09-27,,aktiv
4366,2023-09-28,2024-09-27,abgelaufen
4367,2023-09-29,2024-09-28,gekündigt
4368,2023-09-30,,aktiv
4369,2023-10-01,2024-09-30,abgelaufen
4370,2023-10-02,2024-10-01,gekündigt
4371,2023-10-03,,aktiv
4372,2023-10-04,2024-10-03,abgelaufen
4373,2023-10-05,2024-10-04,gekündigt
4374,2023-10-06,,aktiv
4375,2023-10-07,2024-10-06,abgelaufen
4376,2023-10-08,2024-10-07,gekündigt
4377,2023-10-09,,aktiv
4378,2023-10-10,2024-10-09,abgelaufen
4379,2023-10-11,2024-10-10,gekündigt
4380,2023-10-12,,aktiv
4381,2023-10-13,2024-10-12,abgelaufen
4382,2023-10-14,2024-10-13,gekündigt
4383,2023-10-15,,aktiv
4384,2023-10-16,2024-10-15,abgelaufen
4385,2023-10-17,2024-10-16,gekündigt
4386,2023-10-18,,aktiv
4387,2023-10-19,2024-10-18,abgelaufen
4388,2023-10-20,2024-10-19,gekündigt
4389,2023-10-21,,aktiv
4390,2023-10-22,2024-10-21,abgelaufen
4391,2023-10-23,2024-10-22,gekündigt
4392,2023-10-24,,aktiv
4393,2023-10-25,2024-10-24,abgelaufen
4394,2023-10-26,2024-10-25,gekündigt
4395,2023-10-27,,aktiv
4396,2023-10-28,2024-10-27,abgelaufen
4397,2023-10-29,2024-10-28,gekündigt
4398,2023-10-30,,aktiv
4399,2023-10-31,2024-10-30,abgelaufen
4400,2023-11-01,2024-10-31,gekündigt
4401,2023-11-02,,aktiv
4402,2023-11-03,2024-11-02,abgelaufen
4403,2023-11-04,2024-11-03,gekündigt
4404,2023-11-05,,aktiv
4405,2023-11-06,2024-11-05,abgelaufen
4406,2023-11-07,2024-11-06,gekündigt
4407,2023-11-08,,aktiv
4408,2023-11-09,2024-11-08,abgelaufen
4409,2023-11-10,2024-11-09,gekündigt
4410,2023-11-11,,aktiv
4411,2023-11-12,2024-11-11,abgelaufen
4412,2023-11-13,2024-11-12,gekündigt
4413,2023-11-14,,aktiv
4414,2023-11-15,2024-11-14,abgelaufen
4415,2023-11-16,2024-11-15,gekündigt
4416,2023-11-17,,aktiv
4417,2023-11-18,2024-11-17,abgelaufen
4418,2023-11-19,2024-11-18,gekündigt
4419,2023-11-20,,aktiv
4420,2023-11-21,2024-11-20,abgelaufen
4421,2023-11-22,2024-11-21,gekündigt
4422,2023-11-23,,aktiv
4423,2023-11-24,2024-11-23,abgelaufen
4424,2023-11-25,2024-11-24,gekündigt
4425,2023-11-26,,aktiv
4426,2023-11-27,2024-11-26,abgelaufen
4427,2023-11-28,2024-11-27,gekündigt
4428,2023-11-29,,aktiv
4429,2023-11-30,2024-11-29,abgelaufen
4430,2023-12-01,2024-11-30,gekündigt
4431,2023-12-02,,aktiv
4432,2023-12-03,2024-12-02,abgelaufen
4433,2023-12-04,2024-12-03,gekündigt
4434,2023-12-05,,aktiv
4435,2023-12-06,2024-12-05,abgelaufen
4436,2023-12-07,2024-12-06,gekündigt
4437,2023-12-08,,aktiv
4438,2023-12-09,2024-12-08,abgelaufen
4439,2023-12-10,2024-12-09,gekündigt
4440,2023-12-11,,aktiv
4441,2023-12-12,2024-12-11,abgelaufen
4442,2023-12-13,2024-12-12,gekündigt
4443,2023-12-14,,aktiv
4444,2023-12-15,2024-12-14,abgelaufen
4445,2023-12-16,2024-12-15,gekündigt
4446,2023-12-17,,aktiv
4447,2023-12-18,2024-12-17,abgelaufen
4448,2023-12-19,2024-12-18,gekündigt
4449,2023-12-20,,aktiv
4450,2023-12-21,2024-12-20,abgelaufen
4451,2023-12-22,2024-12-21,gekündigt
4452,2023-12-23,,aktiv
4453,2023-12-24,2024-12-23,abgelaufen
4454,2023-12-25,2024-12-24,gekündigt
4455,2023-12-26,,aktiv
4456,2023-12-27,2024-12-26,abgelaufen
4457,2023-12-28,2024-12-27,gekündigt
4458,2023-12-29,,aktiv
4459,2023-12-30,2024-12-29,abgelaufen
4460,2023-12-31,2024-12-30,gekündigt
4461,2024-01-01,,aktiv
4462,2024-01-02,2025-01-01,abgelaufen
4463,2024-01-03,2025-01-02,gekündigt
4464,2024-01-04,,aktiv
4465,2024-01-05,2025-01-04,abgelaufen
4466,2024-01-06,2025-01-05,gekündigt
4467,2024-01-07,,aktiv
4468,2024-01-08,2025-01-07,abgelaufen
4469,2024-01-09,2025-01-08,gekündigt
4470,2024-01-10,,aktiv
4471,2024-01-11,2025-01-10,abgelaufen
4472,2024-01-12,2025-01-11,gekündigt
4473,2024-01-13,,aktiv
4474,2024-01-14,2025-01-13,abgelaufen
4475,2024-01-15,2025-01-14,gekündigt
4476,2024-01-16,,aktiv
4477,2024-01-17,2025-01-16,abgelaufen
4478,2024-01-18,2025-01-17,gekündigt
4479,2024-01-19,,aktiv
4480,2024-01-20,2025-01-19,abgelaufen
4481,2024-01-21,2025-01-20,gekündigt
4482,2024-01-22,,aktiv
4483,2024-01-23,2025-01-22,abgelaufen
4484,2024-01-24,2025-01-23,gekündigt
4485,2024-01-25,,aktiv
4486,2024-01-26,2025-01-25,abgelaufen
4487,2024-01-27,2025-01-26,gekündigt
4488,2024-01-28,,aktiv
4489,2024-01-29,2025-01-28,abgelaufen
4490,2024-01-30,2025-01-29,gekündigt
4491,2024-01-31,,aktiv
4492,2024-02-01,2025-01-31,abgelaufen
4493,2024-02-02,2025-02-01,gekündigt
4494,2024-02-03,,aktiv
4495,2024-02-04,2025-02-03,abgelaufen
4496,2024-02-05,2025-02-04,gekündigt
4497,2024-02-06,,aktiv
4498,2024-02-07,2025-02-06,abgelaufen
4499,2024-02-08,2025-02-07,gekündigt
4500,2020-01-01,,aktiv
4501,2020-01-02,2021-01-01,abgelaufen
4502,2020-01-03,2021-01-02,gekündigt
4503,2020-01-04,,aktiv
4504,2020-01-05,2021-01-04,abgelaufen
4505,2020-01-06,2021-01-05,gekündigt
4506,2020-01-07,,aktiv
4507,2020-01-08,2021-01-07,abgelaufen
4508,2020-01-09,2021-01-08,gekündigt
4509,2020-01-10,,aktiv
4510,2020-01-11,2021-01-10,abgelaufen
4511,2020-01-12,2021-01-11,gekündigt
4512,2020-01-13,,aktiv
4513,2020-01-14,2021-01-13,abgelaufen
4514,2020-01-15,2021-01-14,gekündigt
4515,2020-01-16,,aktiv
4516,2020-01-17,2021-01-16,abgelaufen
4517,2020-01-18,2021-01-17,gekündigt
4518,2020-01-19,,aktiv
4519,2020-01-20,2021-01-19,abgelaufen
4520,2020-01-21,2021-01-20,gekündigt
4521,2020-01-22,,aktiv
4522,2020-01-23,2021-01-22,abgelaufen
4523,2020-01-24,2021-01-23,gekündigt
4524,2020-01-25,,aktiv
4525,2020-01-26,2021-01-25,abgelaufen
4526,2020-01-27,2021-01-26,gekündigt
4527,2020-01-28,,aktiv
4528,2020-01-29,2021-01-28,abgelaufen
4529,2020-01-30,2021-01-29,gekündigt
4530,2020-01-31,,aktiv
4531,2020-02-01,2021-01-31,abgelaufen
4532,2020-02-02,2021-02-01,gekündigt
4533,2020-02-03,,aktiv
4534,2020-02-04,2021-02-03,abgelaufen
4535,2020-02-05,2021-02-04,gekündigt
4536,2020-02-06,,aktiv
4537,2020-02-07,2021-02-06,abgelaufen
4538,2020-02-08,2021-02-07,gekündigt
4539,2020-02-09,,aktiv
4540,2020-02-10,2021-02-09,abgelaufen
4541,2020-02-11,2021-02-10,gekündigt
4542,2020-02-12,,aktiv
4543,2020-02-13,2021-02-12,abgelaufen
4544,2020-02-14,2021-02-13,gekündigt
4545,2020-02-15,,aktiv
4546,2020-02-16,2021-02-15,abgelaufen
4547,2020-02-17,2021-02-16,gekündigt
4548,2020-02-18,,aktiv
4549,2020-02-19,2021-02-18,abgelaufen
4550,2020-02-20,2021-02-19,gekündigt
4551,2020-02-21,,aktiv
4552,2020-02-22,2021-02-21,abgelaufen
4553,2020-02-23,2021-02-22,gekündigt
4554,2020-02-24,,aktiv
4555,2020-02-25,2021-02-24,abgelaufen
4556,2020-02-26,2021-02-25,gekündigt
4557,2020-02-27,,aktiv
4558,2020-02-28,2021-02-27,abgelaufen
4559,2020-02-29,2021-02-28,gekündigt
4560,2020-03-01,,aktiv
4561,2020-03-02,2021-03-02,abgelaufen
4562,2020-03-03,2021-03-03,gekündigt
4563,2020-03-04,,aktiv
4564,2020-03-05,2021-03-05,abgelaufen
4565,2020-03-06,2021-03-06,gekündigt
4566,2020-03-07,,aktiv
4567,2020-03-08,2021-03-08,abgelaufen
4568,2020-03-09,2021-03-09,gekündigt
4569,2020-03-10,,aktiv
4570,2020-03-11,2021-03-11,abgelaufen
4571,2020-03-12,2021-03-12,gekündigt
4572,2020-03-13,,aktiv
4573,2020-03-14,2021-03-14,abgelaufen
4574,2020-03-15,2021-03-15,gekündigt
4575,2020-03-16,,aktiv
4576,2020-03-17,2021-03-17,abgelaufen
4577,2020-03-18,2021-03-18,gekündigt
4578,2020-03-19,,aktiv
4579,2020-03-20,2021-03-20,abgelaufen
4580,2020-03-21,2021-03-21,gekündigt
4581,2020-03-22,,aktiv
4582,2020-03-23,2021-03-23,abgelaufen
4583,2020-03-24,2021-03-24,gekündigt
4584,2020-03-25,,aktiv
4585,2020-03-26,2021-03-26,abgelaufen
4586,2020-03-27,2021-03-27,gekündigt
4587,2020-03-28,,aktiv
4588,2020-03-29,2021-03-29,abgelaufen
4589,2020-03-30,2021-03-30,gekündigt
4590,2020-03-31,,aktiv
4591,2020-04-01,2021-04-01,abgelaufen
4592,2020-04-02,2021-04-02,gekündigt
4593,2020-04-03,,aktiv
4594,2020-04-04,2021-04-04,abgelaufen
4595,2020-04-05,2021-04-05,gekündigt
4596,2020-04-06,,aktiv
4597,2020-04-07,2021-04-07,abgelaufen
4598,2020-04-08,2021-04-08,gekündigt
4599,2020-04-09,,aktiv
4600,2020-04-10,2021-04-10,abgelaufen
4601,2020-04-11,2021-04-11,gekündigt
4602,2020-04-12,,aktiv
4603,2020-04-13,2021-04-13,abgelaufen
4604,2020-04-14,2021-04-14,gekündigt
4605,2020-04-15,,aktiv
4606,2020-04-16,2021-04-16,abgelaufen
4607,2020-04-17,2021-04-17,gekündigt
4608,2020-04-18,,aktiv
4609,2020-04-19,2021-04-19,abgelaufen
4610,2020-04-20,2021-04-20,gekündigt
4611,2020-04-21,,aktiv
4612,2020-04-22,2021-04-22,abgelaufen
4613,2020-04-23,2021-04-23,gekündigt
4614,2020-04-24,,aktiv
4615,2020-04-25,2021-04-25,abgelaufen
4616,2020-04-26,2021-04-26,gekündigt
4617,2020-04-27,,aktiv
4618,2020-04-28,2021-04-28,abgelaufen
4619,2020-04-29,2021-04-29,gekündigt
4620,2020-04-30,,aktiv
4621,2020-05-01,2021-05-01,abgelaufen
4622,2020-05-02,2021-05-02,gekündigt
4623,2020-05-03,,aktiv
4624,2020-05-04,2021-05-04,abgelaufen
4625,2020-05-05,2021-05-05,gekündigt
4626,2020-05-06,,aktiv
4627,2020-05-07,2021-05-07,abgelaufen
4628,2020-05-08,2021-05-08,gekündigt
4629,2020-05-09,,aktiv
4630,2020-05-10,2021-05-10,abgelaufen
4631,2020-05-11,2021-05-11,gekündigt
4632,2020-05-12,,aktiv
4633,2020-05-13,2021-05-13,abgelaufen
4634,2020-05-14,2021-05-14,gekündigt
4635,2020-05-15,,aktiv
4636,2020-05-16,2021-05-16,abgelaufen
4637,2020-05-17,2021-05-17,gekündigt
4638,2020-05-18,,aktiv
4639,2020-05-19,2021-05-19,abgelaufen
4640,2020-05-20,2021-05-20,gekündigt
4641,2020-05-21,,aktiv
4642,2020-05-22,2021-05-22,abgelaufen
4643,2020-05-23,2021-05-23,gekündigt
4644,2020-05-24,,aktiv
4645,2020-05-25,2021-05-25,abgelaufen
4646,2020-05-26,2021-05-26,gekündigt
4647,2020-05-27,,aktiv
4648,2020-05-28,2021-05-28,abgelaufen
4649,2020-05-29,2021-05-29,gekündigt
4650,2020-05-30,,aktiv
4651,2020-05-31,2021-05-31,abgelaufen
4652,2020-06-01,2021-06-01,gekündigt
4653,2020-06-02,,aktiv
4654,2020-06-03,2021-06-03,abgelaufen
4655,2020-06-04,2021-06-04,gekündigt
4656,2020-06-05,,aktiv
4657,2020-06-06,2021-06-06,abgelaufen
4658,2020-06-07,2021-06-07,gekündigt
4659,2020-06-08,,aktiv
4660,2020-06-09,2021-06-09,abgelaufen
4661,2020-06-10,2021-06-10,gekündigt
4662,2020-06-11,,aktiv
4663,2020-06-12,2021-06-12,abgelaufen
4664,2020-06-13,2021-06-13,gekündigt
4665,2020-06-14,,aktiv
4666,2020-06-15,2021-06-15,abgelaufen
4667,2020-06-16,2021-06-16,gekündigt
4668,2020-06-17,,aktiv
4669,2020-06-18,2021-06-18,abgelaufen
4670,2020-06-19,2021-06-19,gekündigt
4671,2020-06-20,,aktiv
4672,2020-06-21,2021-06-21,abgelaufen
4673,2020-06-22,2021-06-22,gekündigt
4674,2020-06-23,,aktiv
4675,2020-06-24,2021-06-24,abgelaufen
4676,2020-06-25,2021-06-25,gekündigt
4677,2020-06-26,,aktiv
4678,2020-06-27,2021-06-27,abgelaufen
4679,2020-06-28,2021-06-28,gekündigt
4680,2020-06-29,,aktiv
4681,2020-06-30,2021-06-30,abgelaufen
4682,2020-07-01,2021-07-01,gekündigt
4683,2020-07-02,,aktiv
4684,2020-07-03,2021-07-03,abgelaufen
4685,2020-07-04,2021-07-04,gekündigt
4686,2020-07-05,,aktiv
4687,2020-07-06,2021-07-06,abgelaufen
4688,2020-07-07,2021-07-07,gekündigt
4689,2020-07-08,,aktiv
4690,2020-07-09,2021-07-09,abgelaufen
4691,2020-07-10,2021-07-10,gekündigt
4692,2020-07-11,,aktiv
4693,2020-07-12,2021-07-12,abgelaufen
4694,2020-07-13,2021-07-13,gekündigt
4695,2020-07-14,,aktiv
4696,2020-07-15,2021-07-15,abgelaufen
4697,2020-07-16,2021-07-16,gekündigt
4698,2020-07-17,,aktiv
